source_file;destination_file;subject_slug;material_slug;normalized_checksum;status;warnings
D:\Estudo\Python\saida_json\4__direito-administrativo__4-atos-administrativos-4.3-requisitos-ou-elementos.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\dir-adm\004-4-atos-administrativos-43-requisitos-ou-elementos-1bff6f70.json;dir-adm;atos-administrativos-requisitos;0b05857f9cd0e61e7b3d7fd5f83ef0f7b282dd665b8e5e7706b44f1c312aa18a;ok;
D:\Estudo\Python\saida_json\4__direito-administrativo__4-atos-administrativos-4.4-atributos.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\dir-adm\004-4-atos-administrativos-44-atributos-90fd7a18.json;dir-adm;atos-administrativos-atributos-cebraspe;baa1bd824124f20caa8454254754b5d08cf6d996c5e06403024917067c29c61d;ok;
D:\Estudo\Python\saida_json\4__direito-administrativo__4-atos-administrativos-4.5-classificação.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\dir-adm\004-4-atos-administrativos-45-classificacao-5f0b67bc.json;dir-adm;atos-administrativos-classificacao;20c4f339ec8ad5a2364a894f9501ed7883a8826a07ba05f6e691d58c8956af97;ok;
D:\Estudo\Python\saida_json\4__direito-administrativo__4-atos-administrativos-4.6-atos-administrativos-em-espécie.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\dir-adm\004-46-atos-administrativos-em-especie-cf7f3336.json;dir-adm;atos-administrativos-em-especie-cebraspe;a13f89c099bf8821c26ac7e25436ece9936a6974e241ff0f707702ed4c284ead;ok;
D:\Estudo\Python\saida_json\4__direito-administrativo__4-atos-administrativos-4.7-extinção-dos-atos-administrativos-4.7.1-revogação-anulação-e-cassação.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\dir-adm\004-4-atos-administrativos-47-extincao-dos-atos-8c8a5bbd.json;dir-adm;atos-administrativos-extincao-revogacao;5849430f01ea13c6b94fccf0e28fad71decaf7f674ce4b477d05d42e6b40e6e5;ok;
D:\Estudo\Python\saida_json\4__direito-administrativo__4-atos-administrativos-4.8-convalidação.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\dir-adm\004-4-atos-administrativos-48-convalidacao-7ca52889.json;dir-adm;atos-administrativos-convalidacao;4b3ee6af54496ac7ec39bee018348466fe128f2b95f41bd469fea27bddceb103;ok;
D:\Estudo\Python\saida_json\4__direito-administrativo__4-atos-administrativos-4.9-vinculação-e-discricionariedade.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\dir-adm\004-4-atos-administrativos-49-vinculacao-e-a509aa89.json;dir-adm;atos-administrativos-vinculacao-e;0b30ca64901c5612b6b2b59c6f1984c7e34ff0b1cf075923ac44ef68b77157d7;ok;
D:\Estudo\Python\saida_json\4__direito-constitucional-e-legislação-interna-da-câmara-dos-deputados__4-administração-pública-disposições-gerais-servidores-públicos-civis-e-militares.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\dir-const-legcam\004-administracao-publica-disposicoes-gerais-servidores-3d82404b.json;dir-const-legcam;administracao-publica-servidores;8f612d70a655b5eb3070ff545a1eec4e6413fc1317389c67c6edcd3367177ebb;ok;
D:\Estudo\Python\saida_json\4__informática-e-dados__4-noções-de-bancos-de-dados-4.1-conceitos-básicos-e-características.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\informatica\004-4-nocoes-de-bancos-de-dados-41-conceitos-basicos-e-128a75af.json;informatica;bancos-de-dados-conceitos-basicos;31316082b898f0e69a4e2ec40a33598453edce70b00ee33f81c227250a341330;ok;
D:\Estudo\Python\saida_json\4__informática-e-dados__4-noções-de-bancos-de-dados-4.2-dados-estruturados-e-não-estruturados.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\informatica\004-4-nocoes-de-bancos-de-dados-42-dados-estruturados-e-nao-1c3c7388.json;informatica;bancos-de-dados-dados-estruturados-nao;85b95e4c0ed8013df365e93523210d892780cbe5a0d0344a9df4ad9d303e77ad;ok;
D:\Estudo\Python\saida_json\4__informática-e-dados__4-noções-de-bancos-de-dados-4.3-chaves-e-relacionamentos.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\informatica\004-4-nocoes-de-bancos-de-dados-43-chaves-e-relacionamentos-fe7feebe.json;informatica;nocoes-bancos-dados-chaves;341f5a78c91e0c8c7861f3741da91b701b8477ff84404329eb8c824bfc179f2d;ok;
D:\Estudo\Python\saida_json\4__língua-portuguesa__4-domínio-dos-mecanismos-de-coesão-textual-4.1-emprego-de-elementos-de-referenciação-substituição-e-repetição-de-conecto.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\portugues\004-4-dominio-dos-mecanismos-de-coesao-textual-41-emprego-013b904d.json;portugues;coesao-textual-cebraspe-referenciacao;9fe2c44e791e4d7175d0d71d80274553314ed5ddad417f57faac4aeeaceceaf1;ok;
D:\Estudo\Python\saida_json\4__língua-portuguesa__4-domínio-dos-mecanismos-de-coesão-textual-4.2-emprego-de-tempos-e-modos-verbais.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\portugues\004-4-dominio-dos-mecanismos-de-coesao-textual-42-emprego-bb6a84dd.json;portugues;emprego-tempos-modos-verbais-cebraspe;61869ce650dd36cf85f01dfb8cc8a94421a3fdd6a611d55cadd9c1894f26f50d;ok;
D:\Estudo\Python\saida_json\4__raciocínio-lógico-e-noções-de-estatística__4-lógica-de-primeira-ordem.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\rlog-estat\004-logica-de-primeira-ordem-d09cc5e8.json;rlog-estat;logica-primeira-ordem-cebraspe-concurso;83e6e80aa955e64e5acb7b62f91f0f8d23957803df5f856714167936f66c9cd5;ok;
D:\Estudo\Python\saida_json\5__direito-constitucional-e-legislação-interna-da-câmara-dos-deputados__5-poder-legislativo-o-congresso-nacional-e-suas-casas-atribuições-competências-reuniões-e-comissões.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\dir-const-legcam\005-5-poder-legislativo-o-congresso-nacional-e-suas-casas-d3e7039d.json;dir-const-legcam;poder-legislativo-congresso-nacional-e;f97c3d592ad623bf7ce45191185145da3d6f1cb1aa09c7b4772ea12ae1596c13;ok;
D:\Estudo\Python\saida_json\5__informática-e-dados__5-noções-de-redes-de-computadores-5.1-tipos-locais-lan-metropolitanas-man-e-de-longa-distância-wan.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\informatica\005-5-nocoes-de-redes-de-computadores-51-tipos-locais-lan-2796ca00.json;informatica;redes-computadores-lan-man-wan-cebraspe;2f75aa4af41b8fbd10f7099206c93aeba3ae27460af0786c7bab9b97b2b7fba9;ok;
D:\Estudo\Python\saida_json\5__informática-e-dados__5-noções-de-redes-de-computadores-5.2-internet-e-intranet.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\informatica\005-5-nocoes-de-redes-de-computadores-52-internet-e-075bfc19.json;informatica;redes-computadores-internet-intranet;7d201e11f2a5de5f55cb07c0006e35894ecfc217025bd9ea5bdd73712f44aa6f;ok;
D:\Estudo\Python\saida_json\5__informática-e-dados__5-noções-de-redes-de-computadores-5.3-arquitetura-tcpip-nat.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\informatica\005-5-nocoes-de-redes-de-computadores-53-arquitetura-tcpip-3e1f3a2f.json;informatica;arquitetura-tcp-ip-nat-cebraspe-concurso;0984fadc4db9e4468106743cf33fae127c51f254c0dcb496bd0656400658b416;ok;
D:\Estudo\Python\saida_json\5__informática-e-dados__5-noções-de-redes-de-computadores-5.4-acesso-remoto-a-computadores-vpn-rdp.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\informatica\005-5-nocoes-de-redes-de-computadores-54-acesso-remoto-a-b4ca18ae.json;informatica;acesso-remoto-vpn-rdp-cebraspe;532ebba6fb9c73791eb9efc8365c51f77d6826c4edc4abb0b8e7d20bb00ed404;ok;
D:\Estudo\Python\saida_json\5__língua-portuguesa__5-domínio-da-estrutura-morfossintática-do-período-5.1-emprego-das-classes-de-palavras.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\portugues\005-5-dominio-da-estrutura-morfossintatica-do-periodo-51-f178843c.json;portugues;emprego-classes-palavras-cebraspe;d456396fb34090ee6a648c8436bfdfe437bddebab1e869d152a8b36e08da041b;ok;
D:\Estudo\Python\saida_json\5__língua-portuguesa__5-domínio-da-estrutura-morfossintática-do-período-5.2-relações-de-coordenação-entre-orações-e-entre-termos-da-oração.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\portugues\052-52-relacoes-de-coordenacao-entre-oracoes-e-entre-termos-5aeeb427.json;portugues;coordenacao-oracoes-termos-cebraspe;c5423f30fe11a58a8b16e016f517a58573b506da25ee4af983638777f6ebfa9d;ok;
D:\Estudo\Python\saida_json\5__língua-portuguesa__5-domínio-da-estrutura-morfossintática-do-período-5.3-relações-de-subordinação-entre-orações-e-entre-termos-da-oração.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\portugues\005-5-dominio-da-estrutura-morfossintatica-do-periodo-53-5d4061db.json;portugues;dominio-estrutura-morfossintatica;8b475905d2323554233bc59482b0840eae7bb1c4712de68cefc6542b6f9dfe62;ok;
D:\Estudo\Python\saida_json\5__língua-portuguesa__5-domínio-da-estrutura-morfossintática-do-período-5.4-emprego-dos-sinais-de-pontuação.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\portugues\054-54-emprego-dos-sinais-de-pontuacao-148f1591.json;portugues;emprego-sinais-pontuacao-cebraspe;91dfdc54cc853a883ba99ae0e3895b986ca6e018622fa1c143c6aba5ceade11b;ok;
D:\Estudo\Python\saida_json\5__língua-portuguesa__5-domínio-da-estrutura-morfossintática-do-período-5.5-concordância-verbal-e-nominal.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\portugues\005-5-dominio-da-estrutura-morfossintatica-do-periodo-55-d84e6b65.json;portugues;concordancia-verbal-e-nominal-cebraspe;fd42334436f79c9bb2c424da4c88ff8c8c38e9b855d856f76ec6250689aeeaf5;ok;
D:\Estudo\Python\saida_json\5__língua-portuguesa__5-domínio-da-estrutura-morfossintática-do-período-5.6-regência-verbal-e-nominal.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\portugues\005-5-dominio-da-estrutura-morfossintatica-do-periodo-56-03dd5a69.json;portugues;regencia-verbal-e-nominal-cebraspe;ed27395a743d41c186b86ada5c5e893bcfb0a9644d28c684e7f3c6d1e76afa02;ok;
D:\Estudo\Python\saida_json\5__língua-portuguesa__5-domínio-da-estrutura-morfossintática-do-período-5.7-emprego-do-sinal-indicativo-de-crase.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\portugues\005-5-dominio-da-estrutura-morfossintatica-do-periodo-57-b5782f89.json;portugues;crase-cebraspe-completo;4eac6dc5f9d3d80c8d82d5cdcdfdc18e08c57a126af358eb436c9f2138e882e9;ok;
D:\Estudo\Python\saida_json\5__língua-portuguesa__5-domínio-da-estrutura-morfossintática-do-período-5.8-colocação-dos-pronomes-átonos.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\portugues\005-58-colocacao-dos-pronomes-atonos-5ad6db5d.json;portugues;colocacao-pronomes-atonos-cebraspe;36f4289de84b0e169d6c347a05083707dfde9ff0bc12c29df3bda516c0c76488;ok;
D:\Estudo\Python\saida_json\6__direito-constitucional-e-legislação-interna-da-câmara-dos-deputados__6-regime-jurídico-constitucional-dos-parlamentares.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\dir-const-legcam\006-6-regime-juridico-constitucional-dos-parlamentares-dc085b2d.json;dir-const-legcam;regime-juridico-constitucional;96e3430b1777825883a09bba234109c134204b6eb70f4ac032cdf12ab34b47b2;ok;
D:\Estudo\Python\saida_json\6__informática-e-dados__6-noções-de-aprendizado-de-máquina-6.1-mineração-de-dados-conceituação-e-características.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\informatica\006-6-nocoes-de-aprendizado-de-maquina-61-mineracao-de-8b96bf78.json;informatica;mineracao-de-dados-conceituacao-e;e27328e038d587757f53cc29da0a81635ef455769492284ba23d07d9859ac79b;ok;
D:\Estudo\Python\saida_json\6__informática-e-dados__6-noções-de-aprendizado-de-máquina-6.2-big-data-conceito-premissas-e-aplicação.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\informatica\006-6-nocoes-de-aprendizado-de-maquina-62-big-data-conceito-2ce4a0ac.json;informatica;big-data-conceito-premissas-aplicacao;a809312fde2ed5546edeaae3e728d147fe978c205e45bb853aa44a0b2a37b727;ok;
D:\Estudo\Python\saida_json\6__informática-e-dados__6-noções-de-aprendizado-de-máquina-6.3-ia-generativa-principais-características.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\informatica\006-6-nocoes-de-aprendizado-de-maquina-63-ia-generativa-ca0721e9.json;informatica;ia-generativa-caracteristicas-cebraspe;74d0ed381c0b46b882ae6438732d55005301e63d8ce0049c08c5e8601b7f60d9;ok;
D:\Estudo\Python\saida_json\6__língua-portuguesa__6-reescrita-de-frases-e-parágrafos-do-texto-6.1-significação-das-palavras.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\portugues\006-6-reescrita-de-frases-e-paragrafos-do-texto-61-90eb84e1.json;portugues;reescrita-significacao-palavras-cebraspe;e5942e0337df37d067f06899890dc6eeb7cf0fad1367afb904d220bc217140d0;ok;
D:\Estudo\Python\saida_json\6__língua-portuguesa__6-reescrita-de-frases-e-parágrafos-do-texto-6.2-substituição-de-palavras-ou-de-trechos-de-texto.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\portugues\062-6-reescrita-de-frases-e-paragrafos-do-texto-62-9542232c.json;portugues;reescrita-substituicao-palavras-cebraspe;08a77623a97d64e88d20463d711308b87c84b41e64969c5ca6756b47b5712fdb;ok;
D:\Estudo\Python\saida_json\6__língua-portuguesa__6-reescrita-de-frases-e-parágrafos-do-texto-6.3-reorganização-da-estrutura-de-orações-e-de-períodos-do-texto.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\portugues\006-6-reescrita-de-frases-e-paragrafos-do-texto-63-6b45c374.json;portugues;reescrita-frases-paragrafos;239e90eaf7cca5d03bcf9c3fa98be1e268f21c79b3d2c1393cde4bb317e984ec;ok;
D:\Estudo\Python\saida_json\6__língua-portuguesa__6-reescrita-de-frases-e-parágrafos-do-texto-6.4-reescrita-de-textos-de-diferentes-gêneros-e-níveis-de-formalidade.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\portugues\006-6-reescrita-de-frases-e-paragrafos-do-texto-64-cbb9c396.json;portugues;reescrita-frases-paragrafos-generos;2fdac1d94ba74a59101ffaddc4939119f284a92e21655550932e0a43156bcee1;ok;
D:\Estudo\Python\saida_json\6__raciocínio-lógico-e-noções-de-estatística__6-operações-com-conjuntos.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\rlog-estat\006-6-operacoes-com-conjuntos-cb73aba8.json;rlog-estat;operacoes-com-conjuntos-cebraspe;689b76faff38780783a0eb60a2c0543e1a0c6f690c404cac9b97861c00cb1686;ok;
D:\Estudo\Python\saida_json\7__direito-constitucional-e-legislação-interna-da-câmara-dos-deputados__7-processo-legislativo.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\dir-const-legcam\007-7-processo-legislativo-a4b385ae.json;dir-const-legcam;processo-legislativo-cebraspe;3cd4db468a6e361d55ca8bd9dae48704092975a5fe94493a6b4300050dd6c09c;ok;
D:\Estudo\Python\saida_json\7__informática-e-dados__7-noções-de-forense-computacional-7.1-principais-técnicas-de-recuperação-de-arquivos-apagados-em-sistemas-de-arquivos.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\informatica\007-7-nocoes-de-forense-computacional-71-principais-74ca47fc.json;informatica;forense-computacional-recuperacao;97e2a48748205dfa2f618c1e154892b8c1f33c054ef083ca23cfe144eba7c261;ok;
D:\Estudo\Python\saida_json\7__informática-e-dados__7-noções-de-forense-computacional-7.2-identificação-isolamento-preservação-e-coleta-de-vestígio-cibernético.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\informatica\007-7-nocoes-de-forense-computacional-72-identificacao-c08cc8d2.json;informatica;forense-computacional-identificacao;b24ddc46d6f77d6366963d924445b38f95d68cdd07a3445eb156bcd1e45a1900;ok;
D:\Estudo\Python\saida_json\7__informática-e-dados__7-noções-de-forense-computacional-7.3-cadeia-de-custódia.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\informatica\007-7-nocoes-de-forense-computacional-73-cadeia-de-custodia-11992894.json;informatica;forense-computacional-cadeia-de-custodia;ca37bc49277b83f9bf34ceb809995689e71b04aedefc8decd3ac8a6cb6ab5415;ok;
D:\Estudo\Python\saida_json\7__informática-e-dados__7-noções-de-forense-computacional-7.4-log-de-eventos-do-windows.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\informatica\007-7-nocoes-de-forense-computacional-74-log-de-eventos-do-17e235c9.json;informatica;forense-computacional-log-eventos;12b69d6c70366b88558e8ebf0af9a2fa7c1aff34b52e1dd1fcee45163ea1cd68;ok;
D:\Estudo\Python\saida_json\7__raciocínio-lógico-e-noções-de-estatística__7-raciocínio-lógico-envolvendo-problemas-aritméticos-geométricos-e-matriciais.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\rlog-estat\007-7-raciocinio-logico-envolvendo-problemas-aritmeticos-3f575743.json;rlog-estat;raciocinio-logico-problemas-aritmeticos;f0e8b77707ee438e0ec096b8dcf427848212a1d9d3dd6f6a5d855aafef54d815;ok;
D:\Estudo\Python\saida_json\8__direito-constitucional-e-legislação-interna-da-câmara-dos-deputados__8-defesa-do-estado-e-das-instituições-democráticas.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\dir-const-legcam\008-8-defesa-do-estado-e-das-instituicoes-democraticas-04643a22.json;dir-const-legcam;defesa-do-estado-e-instituicoes;16dd81b043b65e608e6cec84c5197d11bee49dbf94aa9a4755389a529edd2fb3;ok;
D:\Estudo\Python\saida_json\8__raciocínio-lógico-e-noções-de-estatística__8-estatística-e-probabilidade-básicas-8.1-medidas-de-tendência-central.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\rlog-estat\008-8-estatistica-e-probabilidade-basicas-81-medidas-de-9590ab5f.json;rlog-estat;estatistica-medidas-tendencia-central;481b5d0dc70a3a36a7755e434ba769edb6bb6589c19804410d19bba5c60939d9;ok;
D:\Estudo\Python\saida_json\8__raciocínio-lógico-e-noções-de-estatística__8-estatística-e-probabilidade-básicas-8.2-medidas-de-dispersão.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\rlog-estat\008-8-estatistica-e-probabilidade-basicas-82-medidas-de-28cacd0e.json;rlog-estat;medidas-de-dispersao-raciocinio-logico;20c8c7cd324aca031d27793631192f18d98338baba722e2bc481b990a3ddbf11;ok;
D:\Estudo\Python\saida_json\8__raciocínio-lógico-e-noções-de-estatística__8-estatística-e-probabilidade-básicas-8.3-formulação-e-validação-de-hipóteses.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\rlog-estat\008-8-estatistica-e-probabilidade-basicas-83-formulacao-e-a6369e23.json;rlog-estat;estatistica-probabilidade-basicas;6a2f9d5466b5510a808828c71f4fd4a14f4f9c04b6c6ddeac5a8a7cbc443435c;ok;
D:\Estudo\Python\saida_json\8__raciocínio-lógico-e-noções-de-estatística__8-estatística-e-probabilidade-básicas-8.4-amostragem-viés-e-erro.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\rlog-estat\008-8-estatistica-e-probabilidade-basicas-84-amostragem-9e1474e3.json;rlog-estat;estatistica-probabilidade-amostragem;ecd739a0064e9373bf0518daccfb0d130465cafb538b9889ceaefcdc97812f03;ok;
D:\Estudo\Python\saida_json\8__raciocínio-lógico-e-noções-de-estatística__8-estatística-e-probabilidade-básicas-8.5-normalização-e-padronização.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\rlog-estat\008-8-estatistica-e-probabilidade-basicas-85-normalizacao-e-c9483234.json;rlog-estat;normalizacao-e-padronizacao-estatistica;a5a08356040261a378b35304a80912a755f23f0d02ef4e06ee3dd8f0df34c3e1;ok;
D:\Estudo\Python\saida_json\8__raciocínio-lógico-e-noções-de-estatística__8-estatística-e-probabilidade-básicas-8.6-outliers.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\rlog-estat\086-8-estatistica-e-probabilidade-basicas-86-outliers-1558f9dc.json;rlog-estat;outliers-raciocinio-logico-estatistica;7c59c683564f2c9e5be7ba1a6bd83ac16e63578edce3ec974f5e24a5aeceb251;ok;
D:\Estudo\Python\saida_json\9__direito-constitucional-e-legislação-interna-da-câmara-dos-deputados__9-forças-armadas.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\dir-const-legcam\009-forcas-armadas-0e140e70.json;dir-const-legcam;forcas-armadas-direito-constitucional;2f9fc6111b745d6cf2e2dfbc2e60d256776aca0f5d9e83cafdf6c794e90f0613;ok;
D:\Estudo\Python\saida_json\sanitizado\1__língua-inglesa__1-compreensão-de-textos-variados-domínio-do-vocabulário-e-da-estrutura-da-língua-ideias-principais-e-secundárias-explíci.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\ingles\001-1-compreensao-de-textos-variados-dominio-do-vocabulario-d419be59.json;ingles;compreensao-textual-ingles-cebraspe;38130eb8742b427ece037502797e6815361cf3aa3224bcfd3d6f7c39dc6dc984;ok;
D:\Estudo\Python\saida_json\sanitizado\1__língua-portuguesa__1-compreensão-e-interpretação-de-textos-de-gêneros-variados.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\portugues\001-1-compreensao-e-interpretacao-de-textos-de-generos-1a3e661e.json;portugues;compreensao-e-interpretacao-de-textos;c1bfe7fc10236245b967223c66a56af90c65788c1ef24031a61ecd31a994586f;ok;
D:\Estudo\Python\saida_json\sanitizado\1__raciocínio-lógico-e-noções-de-estatística__1-estruturas-lógicas.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\rlog-estat\001-1-estruturas-logicas-1de27d8c.json;rlog-estat;estruturas-logicas-cebraspe;cf1b36beeabf3abd3c6cd25682d8d7cd254648aa9f10f7118d4abfa0ba9dd238;ok;
D:\Estudo\Python\saida_json\sanitizado\2__língua-inglesa__2-itens-gramaticais-relevantes-para-compreensão-de-conteúdos-semânticos.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\ingles\002-2-itens-gramaticais-relevantes-para-compreensao-de-7bb3753f.json;ingles;itens-gramaticais-compreensao-semantica;49b72d1cd54ac23fe2eae71ac422beeb9dcc07b9a78434c0400727818f6a3696;ok;
D:\Estudo\Python\saida_json\sanitizado\2__língua-portuguesa__2-reconhecimento-de-tipos-e-gêneros-textuais.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\portugues\002-2-reconhecimento-de-tipos-e-generos-textuais-d787d7a3.json;portugues;reconhecimento-tipos-generos-textuais;c925278d05f2ce14424f3d7c075e3003cc18b9d71430299b60f3cd03e85fecfc;ok;
D:\Estudo\Python\saida_json\sanitizado\2__raciocínio-lógico-e-noções-de-estatística__2-lógica-de-argumentação-analogias-inferências-deduções-e-conclusões.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\rlog-estat\002-2-logica-de-argumentacao-analogias-inferencias-deducoes-0a2256a8.json;rlog-estat;logica-argumentacao-cebraspe-concurso;a73c7dbe5575f51fea34cf44a31adf23ab72d325b0be4bc9d7bb7a97a123f4bf;ok;
D:\Estudo\Python\saida_json\sanitizado\3__língua-inglesa__3-conhecimento-e-uso-das-formas-contemporâneas-da-linguagem-inglesa.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\ingles\003-3-conhecimento-e-uso-das-formas-contemporaneas-da-036eaccc.json;ingles;conhecimento-uso-formas-contemporaneas;41408017f7ef26486b5fc700778c23686e29af11e5a1368355d773d27e842967;ok;
